Incident_ID,ORI,Incident_Date_Str,Incident_Time_Str,City,County,State,Zip_Code,Multiple_Locations,On_K12_Campus,Arrest_Made,Crime_Report_Filed,Contact_Reason,In_Custody_Reason,Num_Involved_Civilians,Num_Involved_Officers
URSUS-19-4200-2016-ZAQ,CA0194200,8/19/2016,111,Los Angeles,Los Angeles County,CA,90027,FALSE,FALSE,FALSE,TRUE,Consensual Encounter / Public Contact / Flag Down,,1,2
URSUS-19-4200-2016-ZBK,CA0194200,9/28/2016,649,Los Angeles,Los Angeles County,CA,90020,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-19-4200-2016-ZEZ,CA0194200,12/11/2016,2230,Los Angeles,Los Angeles County,CA,90044,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4200-2016-ZHV,CA0194200,7/22/2016,745,Los Angeles,Los Angeles County,CA,90046,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,4
URSUS-19-4200-2016-ZNE,CA0194200,9/11/2016,410,Los Angeles,Los Angeles County,CA,90041,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-19-4200-2016-ZQQ,CA0194200,9/16/2016,2106,Los Angeles,Los Angeles County,CA,90014,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,1
URSUS-19-4200-2016-ZSZ,CA0194200,8/16/2016,700,Los Angeles,Los Angeles County,CA,91331,FALSE,FALSE,TRUE,FALSE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,2,1
URSUS-19-4200-2016-ZXP,CA0194200,11/5/2016,1330,Los Angeles,Los Angeles County,CA,90046,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,6
URSUS-19-4400-2016-GXJ,CA0194400,8/19/2016,2244,Manhattan Beach,Los Angeles County,CA,90266,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4400-2016-RZD,CA0194400,12/19/2016,1446,El Segundo,Los Angeles County,CA,90245,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-19-4800-2016-JJN,CA0194800,3/2/2016,830,East Los Angeles,Los Angeles County,CA,90022,TRUE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,1
URSUS-19-5300-2016-SRU,CA0195300,4/8/2016,915,Pasadena,Los Angeles County,CA,91103,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-5500-2016-NPA,CA0195500,4/29/2016,1810,Pomona,Los Angeles County,CA,91766,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,3
URSUS-19-5600-2016-FZF,CA0195600,2/5/2016,2336,Redondo Beach,Los Angeles County,CA,90277,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-19-5600-2016-QUS,CA0195600,12/10/2016,1739,San Pedro,Los Angeles County,CA,90731,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-5600-2016-WAF,CA0195600,8/2/2016,939,Lawndale,Los Angeles County,CA,90260,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,4
URSUS-19-6100-2016-AZG,CA0196100,1/11/2016,1156,San Fernando,Los Angeles County,CA,91340,FALSE,FALSE,FALSE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-19-6200-2016-HSD,CA0196200,10/27/2016,406,San Gabriel,Los Angeles County,CA,91776,FALSE,FALSE,TRUE,FALSE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-6500-2016-HQD,CA0196500,7/16/2016,350,Santa Monica,Los Angeles County,CA,90402,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-19-6500-2016-HRX,CA0196500,10/28/2016,1925,Santa Monica,Los Angeles County,CA,90404,FALSE,FALSE,TRUE,TRUE,Consensual Encounter / Public Contact / Flag Down,,1,2
URSUS-19-6500-2016-MEG,CA0196500,3/6/2016,25,Santa Monica,Los Angeles County,CA,90401,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,4
URSUS-19-6900-2016-QGP,CA0196900,3/6/2016,132,South Gate,Los Angeles County,CA,90280,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-7000-2016-FBT,CA0197000,10/9/2016,426,South Pasadena,Los Angeles County,CA,91030,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-19-7200-2016-EVS,CA0197200,4/12/2016,635,Torrance,Los Angeles County,CA,90504,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-19-7200-2016-PWD,CA0197200,10/31/2016,1436,Torrance,Los Angeles County,CA,90501,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,3
URSUS-19-7500-2016-BMT,CA0197500,3/13/2016,2136,West Covina,Los Angeles County,CA,91790,FALSE,FALSE,FALSE,TRUE,Ambush - No warning,,1,2
URSUS-19-7500-2016-BNG,CA0197500,9/1/2016,1400,West Covina ,Los Angeles County,CA,91791,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,1
URSUS-19-7500-2016-PTY,CA0197500,2/9/2016,2100,West Covina,Los Angeles County,CA,91792,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-19-7500-2016-QBK,CA0197500,2/13/2016,312,La Puente ,Los Angeles County,CA,91744,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,3
URSUS-19-7500-2016-RRC,CA0197500,4/18/2016,5,Baldwin Park,Los Angeles County,CA,91706,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-7500-2016-TFZ,CA0197500,5/16/2016,343,Ontario,San Bernardino County,CA,91761,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,4
URSUS-19-7500-2016-XAM,CA0197500,11/6/2016,56,La Puente ,Los Angeles County,CA,91744,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,3
URSUS-19-7500-2016-YMU,CA0197500,5/27/2016,1858,West Covina,Los Angeles County,CA,91790,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-19-7600-2016-DBT,CA0197600,12/25/2016,109,Whittier,Los Angeles County,CA,90602,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-19-7600-2016-QAZ,CA0197600,12/31/2016,1846,Whittier,Los Angeles County,CA,90603,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-19-7600-2016-QZY,CA0197600,11/16/2016,600,Whittier,Los Angeles County,CA,90602,FALSE,FALSE,FALSE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,3
URSUS-19-7600-2016-VNZ,CA0197600,12/20/2016,2152,Santa Fe Springs,Los Angeles County,CA,90670,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-19-7600-2016-VSD,CA0197600,3/20/2016,653,Whittier,Los Angeles County,CA,90602,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-19-7600-2016-VVF,CA0197600,11/30/2016,647,Santa Fe Springs,Los Angeles County,CA,90670,TRUE,FALSE,TRUE,TRUE,Call for Service,,1,4
URSUS-20-0200-2016-FXE,CA0200200,2/29/2016,1622,Madera,Madera County,CA,93638,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-20-0200-2016-HBD,CA0200200,2/6/2016,2130,Madera,Madera County,CA,93637,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-20-0200-2016-JAA,CA0200200,10/23/2016,430,Madera,Madera County,CA,93637,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-22-0000-2016-GXV,CA0220000,1/15/2016,1700,Mariposa,Mariposa County,CA,95338,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-23-0000-2016-FDW,CA0230000,8/18/2016,858,McKinleyville,Humboldt County,CA,95519,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,1
URSUS-23-0300-2016-PVM,CA0230300,8/18/2016,200,McKinleyville,Humboldt County,CA,95519,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,1
URSUS-23-0400-2016-YYP,CA0230400,7/4/2016,145,Willits,Mendocino County,CA,95490,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-24-0000-2016-SCX,CA0240000,9/8/2016,2026,Delhi,Merced County,CA,95315,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-24-0500-2016-CTF,CA0240500,12/18/2016,1219,LOS BANOS,Merced County,CA,93635,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-25-0000-2016-RPU,CA0250000,10/19/2016,931,Alturas,Modoc County,CA,96101,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-25-0000-2016-TGK,CA0250000,4/18/2016,1030,Alturas,Modoc County,CA,96101,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-27-0000-2016-XUH,CA0270000,10/16/2016,630,Monterey,Monterey County,CA,93940,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,3
URSUS-27-1100-2016-AGC,CA0271100,10/11/2016,2328,Soledad,Monterey County,CA,93960,TRUE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,3
URSUS-28-0100-2016-CCV,CA0280100,7/12/2016,1423,Calistoga,Napa County,CA,94515,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,2,1
URSUS-28-0200-2016-SQV,CA0280200,11/16/2016,1554,Napa,Napa County,CA,94558,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-28-0200-2016-YFT,CA0280200,9/21/2016,1600,Napa,Napa County,CA,94558,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-28-0200-2016-ZCP,CA0280200,5/14/2016,1136,Napa,Napa County,CA,94558,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-29-0000-2016-DAE,CA0290000,12/27/2016,314,Grass Valley,Nevada County,CA,95945,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-30-0000-2016-AEY,CA0300000,2/8/2016,1208,Stanton,Orange County,CA,90000,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,2
URSUS-30-0000-2016-BDS,CA0300000,6/9/2016,530,Santa Ana,Orange County,CA,92703,FALSE,FALSE,TRUE,TRUE,In Custody Event,Booked - Awaiting Trial,1,2
URSUS-30-0000-2016-BMD,CA0300000,4/7/2016,1848,Aliso Viejo,Orange County,CA,92653,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-30-0000-2016-CHQ,CA0300000,7/2/2016,1100,Santa Ana,Orange County,CA,92703,FALSE,FALSE,FALSE,FALSE,In Custody Event,Awaiting Booking,1,1
URSUS-30-0000-2016-CHZ,CA0300000,7/22/2016,1504,Laguna Niguel,Orange County,CA,92677,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-30-0000-2016-DSP,CA0300000,2/28/2016,1917,San Clemente,Orange County,CA,92672,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,4
URSUS-30-0000-2016-EBZ,CA0300000,12/21/2016,130,Dana Point,Orange County,CA,92624,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-30-0000-2016-HHE,CA0300000,11/6/2016,1730,Mission Viejo,Orange County,CA,92692,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-30-0000-2016-HHM,CA0300000,5/31/2016,100,Santa Ana,Orange County,CA,92703,FALSE,FALSE,FALSE,FALSE,In Custody Event,Awaiting Booking,1,2
URSUS-30-0000-2016-JBB,CA0300000,4/30/2016,440,Santa Ana,Orange County,CA,92703,FALSE,FALSE,FALSE,FALSE,In Custody Event,Awaiting Booking,1,1
URSUS-30-0000-2016-JFW,CA0300000,3/25/2016,1625,Orange,Orange County,CA,92868,FALSE,FALSE,FALSE,FALSE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,3
URSUS-30-0000-2016-JGD,CA0300000,2/15/2016,1252,Yorba Linda,Orange County,CA,92887,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-30-0000-2016-JHG,CA0300000,1/25/2016,510,Orange,Orange County,CA,92868,FALSE,FALSE,FALSE,TRUE,In Custody Event,Booked - Awaiting Trial,1,3
URSUS-30-0000-2016-MHT,CA0300000,3/14/2016,610,Orange,Orange County,CA,92868,FALSE,FALSE,TRUE,TRUE,In Custody Event,Booked - Awaiting Trial,1,5
URSUS-30-0000-2016-NGK,CA0300000,9/28/2016,758,Santa Ana,Orange County,CA,92703,FALSE,FALSE,FALSE,FALSE,In Custody Event,Booked - Awaiting Trial,1,8
URSUS-30-0000-2016-NGQ,CA0300000,2/25/2016,2155,San Clemente,Orange County,CA,92673,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-30-0000-2016-NJJ,CA0300000,7/14/2016,900,Santa Ana,Orange County,CA,92703,FALSE,FALSE,FALSE,FALSE,In Custody Event,Awaiting Booking,1,2
URSUS-30-0000-2016-NXJ,CA0300000,6/3/2016,2250,Mission Viejo,Orange County,CA,92688,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,4
URSUS-30-0000-2016-PEW,CA0300000,4/27/2016,1831,San Juan Capistrano,Orange County,CA,92675,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-30-0000-2016-QRV,CA0300000,1/16/2016,2130,Santa Ana,Orange County,CA,92703,FALSE,FALSE,FALSE,FALSE,In Custody Event,Booked - No Charges Filed,1,4
URSUS-30-0000-2016-RBN,CA0300000,3/11/2016,0,Orange,Orange County,CA,92686,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-30-0000-2016-RNU,CA0300000,2/27/2016,2035,Santa Ana,Orange County,CA,92703,FALSE,FALSE,FALSE,FALSE,In Custody Event,Awaiting Booking,1,2
URSUS-30-0000-2016-RXM,CA0300000,8/11/2016,1830,Santa Ana,Orange County,CA,92703,FALSE,FALSE,FALSE,FALSE,In Custody Event,Awaiting Booking,1,2
URSUS-30-0000-2016-TRF,CA0300000,3/12/2016,2100,Yorba Linda,Orange County,CA,92887,FALSE,FALSE,FALSE,FALSE,Call for Service,,1,2
URSUS-30-0000-2016-UPM,CA0300000,6/20/2016,1900,Fountain Valley,Orange County,CA,92708,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,3
URSUS-30-0000-2016-URJ,CA0300000,10/20/2016,930,Santa Ana,Orange County,CA,92703,FALSE,FALSE,TRUE,TRUE,In Custody Event,Awaiting Booking,1,5
URSUS-30-0000-2016-YWF,CA0300000,6/3/2016,2030,Laguna Hills,Orange County,CA,92653,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,4
URSUS-30-0000-2016-ZGS,CA0300000,8/31/2016,1619,Yorba Linda,Orange County,CA,92886,FALSE,FALSE,FALSE,FALSE,Call for Service,,1,4
URSUS-30-0100-2016-DPN,CA0300100,7/3/2016,916,Anaheim,Orange County,CA,92804,TRUE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-30-0100-2016-NNP,CA0300100,11/19/2016,2050,Anaheim,Orange County,CA,92805,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,1
URSUS-30-0100-2016-NVM,CA0300100,2/20/2016,1644,Anaheim,Orange County,CA,92804,TRUE,FALSE,TRUE,TRUE,Call for Service,,1,5
URSUS-30-0100-2016-SDK,CA0300100,3/6/2016,1411,Anaheim,Orange County,CA,92805,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-30-0100-2016-TRW,CA0300100,2/9/2016,41,Anaheim,Orange County,CA,92801,FALSE,FALSE,FALSE,FALSE,Call for Service,,1,1
URSUS-30-0100-2016-YTS,CA0300100,8/23/2016,2241,Anaheim,Orange County,CA,92801,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-30-013G-2016-FRU,CA030013G,9/9/2016,1105,Orange,Orange County,CA,92868,FALSE,FALSE,TRUE,TRUE,Ambush - No warning,,1,2
URSUS-30-0500-2016-WKD,CA0300500,8/2/2016,1630,Cypress,Orange County,CA,90630,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,3
URSUS-30-0800-2016-QVM,CA0300800,1/6/2016,58,Fullerton,Orange County,CA,92832,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-30-0800-2016-RUC,CA0300800,5/22/2016,1453,Anaheim,Orange County,CA,92801,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-30-0800-2016-SAC,CA0300800,11/19/2016,2221,Fullerton,Orange County,CA,92833,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-30-0800-2016-VWA,CA0300800,6/18/2016,1834,Fullerton,Orange County,CA,92832,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-30-0900-2016-AWC,CA0300900,10/4/2016,1103,Garden Grove,Orange County,CA,92840,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-30-0900-2016-ZTJ,CA0300900,7/22/2016,1212,Garden Grove,Orange County,CA,92843,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-30-1000-2016-VSZ,CA0301000,8/26/2016,2355,Huntington Beach,Orange County,CA,92649,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-30-1000-2016-YHC,CA0301000,9/30/2016,2355,Huntington Beach,Orange County,CA,92647,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-30-1200-2016-CFA,CA0301200,12/26/2016,1938,La Habra,Orange County,CA,90631,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-30-1200-2016-KFT,CA0301200,7/30/2016,1120,La Habra,Orange County,CA,90631,FALSE,FALSE,TRUE,TRUE,In Custody Event,Awaiting Booking,1,3
URSUS-30-1400-2016-GSW,CA0301400,11/10/2016,2126,Newport Beach,Orange County,CA,92663,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,4
URSUS-30-1400-2016-NMR,CA0301400,6/4/2016,1501,Newport Beach,Orange County,CA,92663,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-30-1400-2016-TAQ,CA0301400,8/2/2016,2202,Newport Beach,Orange County,CA,92663,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,5
URSUS-30-1500-2016-ZYP,CA0301500,9/25/2016,2049,Orange,Orange County,CA,92869,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,2,1
URSUS-30-1900-2016-JGM,CA0301900,11/6/2016,2332,Santa Ana,Orange County,CA,92704,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-30-1900-2016-KXA,CA0301900,8/1/2016,924,Santa Ana,Orange County,CA,92701,FALSE,FALSE,FALSE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-30-1900-2016-PCK,CA0301900,3/22/2016,1350,Santa Ana,Orange County,CA,92706,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-30-1900-2016-PUS,CA0301900,5/24/2016,1949,Santa Ana,Orange County,CA,92703,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-30-1900-2016-USP,CA0301900,2/17/2016,1528,Santa Ana,Orange County,CA,92704,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-30-1900-2016-VZF,CA0301900,2/18/2016,1708,Santa Ana,Orange County,CA,92701,FALSE,FALSE,FALSE,TRUE,Call for Service,,2,1
URSUS-30-1900-2016-YXM,CA0301900,1/17/2016,2126,Santa Ana,Orange County,CA,92701,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-30-2400-2016-QWQ,CA0302400,1/2/2016,2321,Westminster,Orange County,CA,92683,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-31-0000-2016-FXN,CA0310000,1/18/2016,900,Loomis,Placer County,CA,95650,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-31-0100-2016-XVG,CA0310100,7/24/2016,8,Auburn,Placer County,CA,95603,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-31-013G-2016-UBS,CA031013G,8/23/2016,1110,Auburn,Placer County,CA,95603,FALSE,FALSE,FALSE,TRUE,In Custody Event,Booked - Awaiting Trial,1,1
URSUS-31-0300-2016-FFG,CA0310300,10/25/2016,1119,Lincoln,Placer County,CA,95648,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,1
URSUS-31-0500-2016-MGS,CA0310500,9/13/2016,2033,Roseville,Placer County,CA,95678,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,1
URSUS-31-0500-2016-PAT,CA0310500,2/2/2016,1430,Roseville,Placer County,CA,95661,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-32-0000-2016-HMD,CA0320000,2/4/2016,2141,Beckwourth,Plumas County,CA,96129,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,4
URSUS-33-0000-2016-AFS,CA0330000,7/4/2016,1637,Corona,Riverside County,CA,92880,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-33-0000-2016-CJB,CA0330000,4/15/2016,1902,Lake Elsinore,Riverside County,CA,92530,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,1
URSUS-33-0000-2016-EDT,CA0330000,7/24/2016,1230,Hemet ,Riverside County,CA,92543,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,5
URSUS-33-0000-2016-QHH,CA0330000,11/21/2016,2212,Romoland ,Riverside County,CA,92585,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,1
URSUS-33-0000-2016-SRD,CA0330000,5/4/2016,1743,Temecula,Riverside County,CA,92592,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-33-0000-2016-TVR,CA0330000,7/28/2016,1900,La Quinta ,Riverside County,CA,92247,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,1
URSUS-33-0000-2016-TYU,CA0330000,6/12/2016,157,Moreno Valley,Riverside County,CA,92551,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-33-0000-2016-VSE,CA0330000,7/5/2016,1606,Temecula ,Riverside County,CA,92592,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-33-0000-2016-YAB,CA0330000,11/15/2016,1030,Temecula,Riverside County,CA,92591,FALSE,FALSE,FALSE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-33-0000-2016-YFE,CA0330000,3/15/2016,1105,Perris,Riverside County,CA,92571,FALSE,FALSE,TRUE,TRUE,Call for Service,,3,1
URSUS-33-0100-2016-WCD,CA0330100,1/1/2016,2330,Banning,Riverside County,CA,92220,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-33-0100-2016-YKF,CA0330100,7/4/2016,1837,Banning,Riverside County,CA,92220,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-33-0200-2016-AGS,CA0330200,9/17/2016,1203,Beaumont,Riverside County,CA,92223,FALSE,FALSE,FALSE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,3
URSUS-33-0600-2016-PHX,CA0330600,11/8/2016,1239,Desert Hot Springs,Riverside County,CA,92240,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-33-0800-2016-BFG,CA0330800,8/25/2016,1038,Hemet,Riverside County,CA,92545,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-33-0800-2016-FES,CA0330800,9/8/2016,815,Hemet,Riverside County,CA,92544,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-33-0800-2016-GRJ,CA0330800,3/13/2016,2139,Hemet,Riverside County,CA,92543,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-33-0800-2016-JPB,CA0330800,9/29/2016,12,Hemet,Riverside County,CA,92544,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-33-0800-2016-KCS,CA0330800,5/31/2016,1127,Hemet,Riverside County,CA,92543,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-33-0800-2016-MFS,CA0330800,7/22/2016,1453,Hemet,Riverside County,CA,92543,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-33-0800-2016-MVV,CA0330800,10/2/2016,2357,Hemet,Riverside County,CA,92544,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-33-0800-2016-NBF,CA0330800,7/18/2016,1204,Hemet,Riverside County,CA,92543,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-33-0800-2016-NMF,CA0330800,4/4/2016,2159,Hemet,Riverside County,CA,92545,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-33-0800-2016-RMB,CA0330800,9/8/2016,804,Hemet,Riverside County,CA,92544,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-33-0800-2016-TZB,CA0330800,7/22/2016,1455,Hemet,Riverside County,CA,92543,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-33-0800-2016-UNT,CA0330800,7/14/2016,41,Hemet,Riverside County,CA,92544,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-33-0800-2016-VTP,CA0330800,12/20/2016,155,Hemet,Riverside County,CA,92544,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-33-0800-2016-ZEG,CA0330800,6/26/2016,1700,Fontana,San Bernardino County,CA,92335,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-33-0900-2016-EBQ,CA0330900,8/20/2016,2115,Indio,Riverside County,CA,92201,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-33-0900-2016-KWC,CA0330900,2/6/2016,35,Coachella,Riverside County,CA,92236,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-33-0900-2016-RGH,CA0330900,8/20/2016,2115,Indio,Riverside County,CA,92201,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
